Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1413,905452120,60,4,50,9360,1,3,3,0,0,0,7,2,2,0,5,6,8,1962,2001,1,1,11,13,0,216,2,4,1,4,4,3,4,324,5,0,297,621,0,4,1,4,621,648,0,1269,0,0,1,1,3,1,4,7,7,0,5,1962,2,1,280,4,4,2,0,236,0,0,0,0,0,11,2008,9,4,134500
1414,905476120,50,4,50,8405,1,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,1,7,8,3,0,3,4,0,4,2,3,4,241,1,391,229,861,0,0,1,4,961,406,0,1367,1,0,1,0,4,1,4,7,7,0,5,1978,2,1,384,4,4,2,0,130,112,0,0,0,0,4,2008,9,4,119000
1416,905479110,190,4,68,10880,1,3,3,0,4,0,7,2,2,1,2,5,5,1950,1950,1,1,7,8,3,0,3,4,1,4,4,3,0,1040,5,0,124,1164,1,4,0,4,1164,0,0,1164,1,0,1,0,3,1,4,5,7,0,5,1950,2,1,240,4,4,2,0,48,0,0,0,0,0,8,2008,3,4,125000
1418,905480240,50,4,60,9084,1,3,3,0,4,0,7,0,2,0,0,5,6,1941,1950,1,1,11,13,3,0,3,4,1,4,1,2,3,236,4,380,0,616,0,4,0,4,616,495,0,1111,0,1,1,0,3,1,4,5,7,0,5,1941,2,1,200,4,1,2,48,0,0,0,0,0,0,3,2008,5,4,95000
1419,906204150,60,4,86,11839,1,3,3,0,4,0,23,2,2,0,5,7,5,1990,1990,3,1,5,6,1,99,3,4,2,2,4,3,2,1085,5,0,390,1475,0,0,1,4,1532,797,0,2329,1,0,2,1,4,1,2,10,7,1,1,1990,2,2,514,4,4,2,192,121,0,0,0,0,0,5,2008,9,4,262280
1420,906204280,60,4,69.22459016,9771,1,2,3,0,0,0,23,2,2,0,5,6,5,1995,2002,1,1,5,6,1,190,2,4,2,2,4,3,3,779,5,0,298,1077,0,0,1,4,1093,1721,0,2814,0,1,2,1,4,1,2,9,7,1,3,1995,0,2,614,4,4,2,48,32,0,0,216,0,0,6,2008,9,4,260000
1421,906223110,20,4,80,9938,1,3,3,0,4,0,23,2,2,0,2,7,5,1994,1994,1,1,5,6,1,251,2,4,2,2,4,3,2,1271,5,0,331,1602,0,0,1,4,1626,0,0,1626,1,0,2,1,3,1,2,7,7,1,1,1994,1,2,534,4,4,2,424,40,0,0,0,0,0,4,2008,9,4,226500
1422,906223140,60,4,69.22459016,14171,1,1,3,0,1,0,23,2,2,0,5,7,5,1993,1994,1,1,11,13,3,0,2,4,2,2,4,3,2,355,5,0,457,812,0,0,1,4,1101,1099,0,2200,0,0,2,1,4,1,2,9,7,1,1,1993,1,2,453,4,4,2,168,98,0,0,0,0,0,12,2008,9,4,225000
1423,906223220,80,4,85,10541,1,0,3,0,0,0,23,2,2,0,7,7,5,1996,1996,1,1,11,13,3,0,2,4,2,2,4,0,5,0,5,0,672,672,0,0,1,4,1302,735,0,2037,0,0,2,1,3,1,2,8,7,1,1,1996,0,2,472,4,4,2,100,33,0,0,0,0,0,2,2008,9,4,229000
1424,906378190,60,4,65,10616,1,0,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,628,628,0,0,1,4,628,728,0,1356,0,0,2,1,3,1,2,6,7,1,3,2007,0,2,484,4,4,2,100,24,0,0,0,0,0,3,2008,6,5,177439
1425,906380030,20,4,65,9345,1,0,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,1,11,13,4,156,2,4,2,2,4,0,5,0,5,0,1615,1615,0,0,1,4,1615,0,0,1615,0,0,2,0,3,1,2,7,7,1,1,2007,1,3,864,4,4,2,168,30,0,0,0,0,0,5,2008,9,4,248500
1426,906412010,20,4,91,11778,1,3,3,0,4,0,5,2,2,0,2,9,5,2008,2008,3,1,11,13,4,554,2,4,2,2,4,1,2,2085,5,0,186,2271,0,0,1,4,2276,0,0,2276,1,0,2,0,3,1,0,7,7,2,1,2008,1,3,1348,2,4,2,0,0,70,0,255,0,0,6,2008,9,0,475000
1427,906412050,20,4,91,11778,1,3,3,0,4,0,5,4,2,0,2,9,5,2008,2008,3,1,11,13,4,402,0,4,2,0,4,0,2,1153,5,0,598,1751,0,0,1,4,1766,0,0,1766,1,0,2,1,3,1,0,8,7,2,1,2008,0,3,874,4,4,2,216,36,0,0,0,0,0,12,2008,6,5,395039
1428,906420130,60,4,59,11228,1,1,3,0,1,0,23,2,2,0,5,7,5,1993,1993,1,1,11,13,3,0,2,4,2,2,4,3,1,50,2,531,499,1080,0,0,1,4,1080,1017,0,2097,0,1,2,1,3,1,2,9,7,1,1,1993,2,3,678,4,4,2,196,187,0,0,0,0,0,12,2008,9,4,228000
1429,906424010,80,4,69.22459016,11454,1,1,3,0,0,0,23,2,2,0,7,8,5,1995,1995,1,1,11,13,1,302,2,4,2,2,4,1,2,770,5,0,631,1401,0,0,1,4,1511,0,0,1511,1,0,2,0,3,1,2,6,7,1,1,1995,0,3,811,4,4,2,168,42,0,0,0,0,0,2,2008,9,4,225000
1430,906475100,20,4,69.22459016,11500,1,0,0,0,1,0,4,2,2,0,2,6,6,1966,1966,0,5,8,10,3,0,3,4,1,2,2,1,3,262,0,723,197,1182,0,0,1,4,1643,0,0,1643,1,0,2,0,2,1,4,6,7,1,1,1966,2,2,438,4,4,2,339,0,0,0,0,0,0,3,2008,9,4,195000
1431,906476030,60,4,79,12798,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,11,13,3,0,3,4,2,2,4,1,2,462,5,0,154,616,0,2,1,4,616,1072,0,1688,1,0,2,1,4,1,2,8,7,0,1,1997,1,2,603,4,4,2,403,114,185,0,0,0,400,5,2008,9,4,200000
1432,907126030,20,4,65,9750,1,3,2,0,4,1,5,2,2,0,2,5,7,1994,1994,1,1,11,13,3,0,3,4,2,2,4,3,2,722,5,0,268,990,0,0,1,4,990,0,0,990,1,0,1,0,3,1,4,5,7,0,5,1997,2,2,528,4,4,2,168,0,0,0,0,0,0,8,2008,9,4,155000
1433,907135020,20,4,75,9525,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,11,13,3,0,3,4,2,2,4,3,5,0,5,0,1099,1099,0,0,1,4,1099,0,0,1099,0,0,1,1,3,1,2,6,7,0,1,1999,2,1,352,4,4,2,278,0,0,0,0,0,0,6,2008,9,4,144000
1434,907135260,20,4,57,9245,1,1,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,11,13,3,0,3,4,2,2,4,3,2,686,5,0,304,990,0,0,1,4,990,0,0,990,0,1,1,0,3,1,4,5,7,0,5,1996,2,2,672,4,4,2,0,0,0,0,0,0,0,2,2008,9,4,145000
1435,907175080,20,4,69.22459016,8696,1,0,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,1,11,13,1,150,3,4,2,2,4,1,2,1308,5,0,110,1418,0,0,1,4,1418,0,0,1418,1,0,2,0,3,1,2,5,7,1,1,1997,1,2,558,4,4,2,208,110,0,0,0,0,0,5,2008,9,4,226001
1436,907176010,60,4,69.22459016,13142,1,0,3,0,0,0,5,4,2,0,5,6,5,1997,1997,1,1,11,13,1,128,3,4,2,2,4,3,2,688,5,0,176,864,0,0,1,4,872,899,0,1771,1,0,2,1,3,1,2,6,7,0,1,1997,1,2,600,4,4,2,0,96,0,0,0,0,0,7,2008,9,4,215700
1437,907181120,60,4,68,8998,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,11,13,1,120,2,4,2,2,4,2,2,527,5,0,255,782,0,0,1,4,782,870,0,1652,0,0,2,1,3,1,2,6,7,0,1,2000,1,2,532,4,4,2,0,70,0,0,0,0,0,6,2008,9,4,207500
1438,907181140,60,4,68,9179,1,0,3,0,4,0,5,2,2,0,5,7,5,1999,1999,1,1,11,13,1,158,2,4,2,2,4,3,2,633,5,0,240,873,0,0,1,4,882,908,0,1790,1,0,2,1,3,1,2,7,7,0,1,1999,1,2,588,4,4,2,0,88,0,0,0,0,0,6,2008,9,0,193000
1439,907187030,60,4,57,8924,1,0,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,1,11,13,3,0,3,4,2,2,4,0,5,0,5,0,880,880,0,0,1,4,880,844,0,1724,0,0,2,1,3,1,2,8,7,0,1,1998,0,2,527,4,4,2,120,155,0,0,0,0,0,7,2008,9,4,188000
1440,907187080,20,4,93,9382,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,1,11,13,1,125,2,4,2,2,4,3,5,0,5,0,1468,1468,0,0,1,4,1479,0,0,1479,0,0,2,0,3,1,2,6,7,0,1,1999,1,2,577,4,4,2,120,25,0,0,0,0,0,7,2008,9,4,191000
1441,907192130,20,4,88,12803,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,11,13,1,99,2,4,2,2,4,2,2,922,5,0,572,1494,0,0,1,4,1494,0,0,1494,1,0,2,0,3,1,2,6,7,1,1,2002,1,2,530,4,4,2,192,36,0,0,0,0,0,9,2008,9,4,221000
1442,907194020,60,4,80,12435,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,1,11,13,1,172,2,4,2,2,4,3,2,361,5,0,602,963,0,0,1,4,963,829,0,1792,0,0,2,1,3,1,2,7,7,1,1,2001,1,2,564,4,4,2,0,96,0,245,0,0,0,5,2008,9,4,231500
1443,907196040,60,4,75,12192,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2001,1,1,11,13,3,0,2,4,2,2,4,3,2,663,5,0,265,928,0,0,1,4,928,895,0,1823,1,0,2,1,3,1,2,6,7,0,1,2000,1,2,626,4,4,2,192,36,0,0,0,0,4500,5,2008,9,4,235000
1444,907196050,60,4,68,11250,1,0,3,0,4,0,5,2,2,0,5,7,5,2001,2002,1,1,11,13,1,162,2,4,2,2,4,2,2,486,5,0,434,920,0,0,1,4,920,866,0,1786,1,0,2,1,3,1,2,6,7,1,1,2001,1,2,608,4,4,2,0,42,0,0,0,0,0,9,2008,9,4,223500
1445,907200110,20,4,69.22459016,9200,1,0,3,0,1,0,5,2,2,0,2,5,6,1975,1980,3,1,11,13,3,0,3,4,1,2,4,0,3,280,1,491,167,938,0,4,1,4,938,0,0,938,1,0,1,0,3,1,4,5,7,0,5,1977,2,1,308,4,4,2,145,0,0,0,0,0,0,7,2008,9,4,130250
1446,907201060,80,4,65,8385,1,3,3,0,4,0,5,2,2,0,7,5,8,1977,1977,1,1,5,6,1,220,2,4,1,2,2,0,2,595,5,0,390,985,0,4,1,4,985,0,0,985,0,0,2,0,3,1,4,6,7,0,1,1977,2,1,328,4,4,2,210,0,0,0,0,0,0,11,2008,9,4,149900
1447,907202010,20,4,69.22459016,12250,1,0,3,0,4,0,5,2,2,0,2,5,6,1978,1978,1,1,5,6,1,180,3,4,1,2,4,2,0,781,5,0,83,864,0,0,1,4,1174,0,0,1174,1,0,1,0,3,1,4,5,7,0,1,1978,2,2,528,4,4,2,211,0,280,0,0,0,0,5,2008,9,4,158000
1448,907202160,80,4,69.22459016,10970,1,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,8,6,3,0,3,4,1,2,2,1,2,505,3,435,0,940,0,4,1,4,1026,0,0,1026,1,0,1,0,3,1,4,5,7,0,5,1981,2,2,576,4,1,2,0,0,34,0,0,0,0,10,2008,9,4,147000
1449,907202190,20,4,69.22459016,9216,1,0,3,0,4,0,5,2,2,0,2,5,6,1975,1975,1,1,5,6,1,176,3,4,1,4,4,0,0,294,5,0,782,1076,0,4,1,4,1076,0,0,1076,0,0,1,1,3,1,4,5,7,1,5,1985,2,2,576,4,4,2,0,0,0,0,0,0,0,9,2008,9,0,143195
1450,907202240,20,4,40,14330,1,0,3,0,1,0,5,2,2,0,2,5,6,1975,2001,1,1,8,14,3,0,3,4,1,4,4,3,4,88,0,596,180,864,0,4,1,4,1558,0,0,1558,1,0,2,0,2,1,4,5,3,0,1,1975,0,2,440,4,4,2,140,0,239,0,227,0,0,8,2008,9,4,163000
1451,907203090,20,4,88,7990,1,0,3,0,4,0,5,2,2,0,2,5,6,1975,1975,3,1,5,6,3,0,3,4,1,2,4,3,5,0,5,0,924,924,0,4,1,4,924,0,0,924,0,0,1,0,3,1,4,5,7,0,5,1981,2,1,280,4,4,2,0,0,0,0,0,0,0,4,2008,9,4,110000
1452,907227050,20,4,60,7180,1,0,3,0,4,0,5,2,2,0,2,5,7,1972,1972,3,1,5,6,3,0,3,4,1,4,4,0,0,390,5,0,474,864,0,4,1,4,864,0,0,864,0,0,1,0,3,1,4,5,7,0,5,1989,2,1,352,4,4,2,0,0,0,0,0,0,0,5,2008,9,4,127000
1453,907227300,20,4,60,7200,1,3,0,0,4,0,5,2,2,0,2,5,7,1972,1972,1,1,5,6,3,0,3,4,1,4,4,0,0,632,5,0,148,780,0,0,1,4,780,0,0,780,0,0,1,0,2,1,4,4,7,0,5,1973,2,1,352,4,4,2,196,0,0,0,0,0,0,1,2008,9,4,124900
1454,907250020,20,4,75,9742,1,3,3,0,4,0,5,2,2,0,2,8,5,2002,2002,3,1,11,13,1,281,2,4,2,2,4,3,5,0,5,0,1777,1777,0,0,1,4,1795,0,0,1795,0,0,2,0,3,1,2,7,7,1,1,2002,1,2,534,4,4,2,171,159,0,0,0,0,0,9,2008,9,4,230000
1456,907253060,60,4,69.22459016,10316,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,11,13,3,0,2,4,2,2,4,3,2,735,5,0,257,992,0,0,1,4,992,873,0,1865,1,0,2,1,3,1,2,7,7,1,1,2000,1,3,839,4,4,2,0,184,0,0,0,0,0,6,2008,9,4,235000
1457,907253110,60,4,69.22459016,10400,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,1,11,13,1,227,2,4,2,2,4,3,5,0,5,0,1257,1257,0,0,1,4,1290,871,0,2161,0,0,2,1,3,1,2,8,7,1,1,2001,1,2,570,4,4,2,0,84,0,0,0,0,0,6,2008,9,4,230500
1458,907254020,60,4,73,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,11,13,1,320,2,4,2,2,4,2,2,668,5,0,336,1004,0,0,1,4,1004,848,0,1852,0,0,2,1,3,1,2,7,7,2,1,1999,0,3,660,4,4,2,224,106,0,0,0,0,0,12,2008,9,4,230000
1459,907254090,60,4,75,11404,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,1,11,13,1,202,2,4,2,2,4,0,0,252,5,0,901,1153,0,0,1,4,1153,878,0,2031,0,0,2,1,3,1,2,8,7,1,1,1998,0,2,541,4,4,2,192,84,0,0,0,0,0,7,2008,9,4,222500
1460,907255020,60,4,69.22459016,9240,1,3,3,0,4,0,5,2,2,0,5,8,5,2001,2002,1,1,11,13,1,396,2,4,2,2,4,3,5,0,5,0,1055,1055,0,0,1,4,1055,1208,0,2263,0,0,2,1,3,1,2,7,7,1,3,2001,0,2,905,4,4,2,0,45,0,0,189,0,0,9,2008,9,4,287000
1461,907255030,60,4,69.22459016,9720,1,0,3,0,1,0,5,2,2,0,5,9,5,2001,2002,1,1,11,13,1,134,2,4,2,2,4,2,2,1194,5,0,163,1357,0,0,1,4,1366,581,0,1947,1,0,2,1,3,1,2,7,7,1,3,2001,0,3,725,4,4,2,168,116,0,0,0,0,0,1,2008,9,4,274000
1462,907255060,20,4,69.22459016,14860,1,1,3,0,1,0,5,2,2,0,2,8,5,2002,2003,3,1,11,13,1,240,2,4,2,0,4,1,2,1538,5,0,240,1778,0,0,1,4,1786,0,0,1786,1,0,2,0,3,1,2,6,7,1,1,2002,1,3,715,4,4,2,182,35,0,0,0,0,0,6,2008,9,4,300000
1463,907260010,60,4,69.22459016,11250,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,1,4,5,3,0,2,4,2,2,4,2,5,0,5,0,1128,1128,0,0,1,4,1149,1141,0,2290,0,0,2,1,4,1,2,9,7,1,1,2002,2,2,779,4,4,2,0,0,0,0,0,0,0,5,2008,9,4,255900
1464,907262030,60,4,65,8158,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,11,13,1,252,2,4,2,2,4,3,2,550,5,0,334,884,0,0,1,4,884,884,0,1768,1,0,2,1,3,1,2,8,7,0,1,2003,1,2,543,4,4,2,0,63,0,0,0,0,0,7,2008,9,4,224900
1465,907262060,60,4,41,10905,1,1,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,1129,1129,0,0,1,4,1129,1198,0,2327,0,0,2,1,4,1,2,9,7,1,3,2003,1,2,596,4,4,2,0,57,0,0,0,0,0,8,2008,9,4,240000
1466,907262070,60,4,72,7226,1,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,798,798,0,0,1,4,798,842,0,1640,0,0,2,1,3,1,2,6,7,0,1,2003,1,2,595,4,4,2,0,45,0,0,0,0,0,6,2008,9,4,183000
1467,907265100,60,4,96,11690,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,11,13,1,192,2,4,2,2,4,0,5,0,5,0,850,850,0,0,1,4,886,878,0,1764,0,0,2,1,3,1,2,7,7,1,1,1999,2,2,560,4,4,2,120,29,0,0,0,0,0,6,2008,9,4,207000
1468,907285080,60,4,70,8750,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,11,13,3,0,2,2,2,2,4,3,2,642,5,0,273,915,0,0,1,4,933,975,0,1908,1,0,2,1,4,1,2,8,7,1,1,1994,2,2,493,4,4,2,144,133,0,0,0,0,0,7,2008,9,4,210000
1469,907290150,120,5,37,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,11,13,1,170,2,4,2,2,4,0,2,686,5,0,162,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,7,0,1,2003,0,2,420,4,4,2,140,0,0,0,0,0,0,3,2008,9,4,136500
1470,907290250,120,5,69.22459016,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,205,2,4,2,2,4,2,2,662,5,0,186,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,7,0,1,2004,1,2,420,4,4,2,140,0,0,0,0,0,0,2,2008,9,4,145000
1471,907295020,20,4,75,13125,1,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,1,11,13,1,215,3,4,2,2,4,1,2,994,5,0,484,1478,0,0,1,4,1493,0,0,1493,1,0,2,0,3,1,2,7,7,1,1,1997,0,2,508,4,4,2,140,39,0,0,0,0,0,4,2008,9,4,208900
1472,907295100,90,5,83,10126,1,3,3,0,0,0,5,2,2,2,6,6,5,1997,1998,1,1,11,13,3,0,3,2,2,2,4,1,2,1593,3,162,83,1838,0,0,1,4,1838,0,0,1838,2,0,2,0,2,2,4,8,7,0,1,1998,2,3,721,4,4,2,160,67,0,0,0,0,0,7,2008,9,0,185000
1473,907405020,20,4,70,9135,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2003,1,1,11,13,1,113,2,4,2,2,4,0,2,810,5,0,726,1536,0,0,1,4,1536,0,0,1536,1,0,2,0,3,1,2,7,7,0,1,2002,1,2,532,4,4,2,192,74,0,0,0,0,0,12,2008,9,4,214000
1474,907405140,60,4,65,8450,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,11,13,1,196,2,4,2,2,4,3,2,706,5,0,150,856,0,0,1,4,856,854,0,1710,1,0,2,1,3,1,2,8,7,0,1,2003,1,2,548,4,4,2,0,61,0,0,0,0,0,2,2008,9,4,208500
1475,907412040,20,4,75,9750,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2004,1,1,11,13,4,50,2,4,2,2,4,2,2,24,5,0,1421,1445,0,0,1,4,1445,0,0,1445,0,0,2,0,3,1,2,6,7,0,1,2004,2,2,470,4,4,2,0,35,0,0,0,0,0,6,2008,9,4,186500
1476,907412070,20,4,65,8450,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2004,1,1,11,13,1,266,2,4,2,2,4,2,2,946,5,0,490,1436,0,0,1,4,1436,0,0,1436,1,0,2,0,3,1,2,8,7,0,1,2004,2,2,484,4,4,2,139,98,0,0,0,0,0,4,2008,9,4,210000
1477,907412080,60,4,64,8320,1,3,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,1,11,13,3,0,2,4,2,2,4,3,2,490,5,0,280,770,0,0,1,4,770,812,0,1582,0,0,2,1,3,1,2,6,7,0,1,2004,1,2,520,4,4,2,0,45,0,0,0,0,0,9,2008,9,4,185900
1478,907412090,20,4,85,11049,1,3,3,0,0,0,5,2,2,0,2,8,5,2007,2007,1,1,11,13,3,0,2,4,2,0,4,0,5,0,5,0,1234,1234,0,0,1,4,1234,0,0,1234,0,0,2,0,3,1,2,7,7,0,1,2007,1,2,484,4,4,2,0,30,0,0,0,0,0,1,2008,9,4,179900
1479,907418010,20,4,85,11058,1,3,3,0,0,0,5,2,2,0,2,7,6,2007,2007,1,1,11,13,4,212,2,4,2,2,4,3,2,56,5,0,1508,1564,0,0,1,4,1564,0,0,1564,0,0,2,0,3,1,2,6,7,0,1,2007,1,3,814,4,4,2,0,24,0,0,0,0,0,2,2008,9,4,218836
1480,907418040,20,4,74,9627,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,11,13,3,0,2,4,2,2,4,0,2,24,5,0,1327,1351,0,0,1,4,1361,0,0,1361,0,0,2,0,3,1,2,6,7,0,1,2007,1,2,610,4,4,2,0,50,0,0,0,0,0,6,2008,9,4,193000
1481,907420080,60,4,63,8199,1,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,13,15,3,0,2,4,2,2,4,0,2,648,5,0,80,728,0,0,1,4,728,728,0,1456,1,0,2,1,3,1,2,7,7,1,1,2005,0,2,410,4,4,2,36,18,0,0,0,0,0,10,2008,9,4,189000
1482,907425010,120,5,69.22459016,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,147,2,4,2,2,4,0,2,697,5,0,151,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,7,1,1,2004,1,2,420,4,4,2,149,0,0,0,0,0,0,5,2008,9,4,149300
1483,907425015,120,5,69.22459016,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,147,2,4,2,2,4,1,2,697,5,0,151,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,7,1,1,2004,1,2,420,4,4,2,149,0,0,0,0,0,0,5,2008,9,4,141000
1484,907425030,120,5,69.22459016,4438,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,205,2,4,2,2,4,0,2,662,5,0,186,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,7,1,1,2004,1,2,420,4,4,2,149,0,0,0,0,0,0,1,2008,9,4,149000
1485,907425035,120,5,69.22459016,4438,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,169,2,4,2,2,4,1,2,662,5,0,186,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,7,1,1,2004,0,2,420,4,4,2,140,0,0,0,0,0,0,6,2008,3,4,144500
1488,908102140,20,4,75,9825,1,3,3,0,4,0,7,2,2,0,2,5,5,1966,1966,3,1,5,6,3,0,3,4,1,4,4,3,4,609,5,0,483,1092,0,4,1,4,1092,0,0,1092,0,0,1,0,3,1,4,6,7,0,1,1966,2,1,264,4,4,2,259,0,0,0,161,0,0,4,2008,0,0,123000
1489,908102260,20,4,75,9937,1,3,3,0,4,0,7,2,2,0,2,5,6,1965,1965,1,1,5,6,3,0,2,4,1,4,4,3,1,830,3,290,136,1256,0,2,1,4,1256,0,0,1256,1,0,1,1,3,1,4,6,7,0,1,1965,0,1,276,4,4,2,736,68,0,0,0,0,0,6,2008,9,4,147500
1490,908103260,85,4,64,12102,1,3,3,0,4,0,7,2,2,0,6,5,5,1976,1976,1,1,5,10,1,222,3,4,1,2,2,1,0,456,5,0,0,456,0,0,1,4,1033,0,0,1033,0,1,1,0,3,1,4,6,7,0,3,1976,1,2,504,1,4,2,224,0,0,0,0,0,0,4,2008,9,3,165000
1491,908103280,20,4,65,6500,1,3,3,0,4,0,7,2,2,0,2,6,6,1976,1976,3,1,5,10,1,84,3,4,1,4,0,3,1,1033,5,0,94,1127,0,4,1,4,1127,0,0,1127,0,1,1,1,3,1,4,6,7,1,5,1991,2,2,480,4,4,2,0,0,138,0,0,0,0,5,2008,9,4,135000
1493,908128050,85,4,90,10012,1,3,3,0,4,0,7,2,2,0,6,4,5,1972,1972,1,1,8,10,3,0,3,4,1,2,4,0,1,920,4,180,38,1138,0,4,1,4,1181,0,0,1181,1,0,2,0,3,1,4,6,7,0,5,1974,1,2,588,4,4,2,0,0,180,0,0,0,0,4,2008,9,4,137500
1494,908128110,60,4,60,6931,1,3,3,0,4,0,7,2,2,0,5,7,5,2003,2004,1,1,11,13,4,92,2,4,2,2,4,3,5,0,5,0,746,746,0,0,1,4,760,896,0,1656,0,0,2,1,3,1,2,7,7,1,3,2003,0,2,397,4,4,2,178,128,0,0,0,0,0,7,2008,9,4,165400
1495,908151040,80,4,69.22459016,9638,1,0,3,0,1,0,7,2,2,0,7,6,6,1977,1977,3,1,8,10,3,0,3,4,1,4,4,0,0,368,4,120,541,1029,0,4,1,4,1117,0,0,1117,1,0,1,0,3,1,4,6,7,1,1,1977,1,2,542,4,4,2,292,0,0,0,0,0,0,11,2008,9,4,147000
1496,908152110,60,4,72,7200,1,3,3,0,4,0,7,2,2,0,5,6,7,1976,2001,3,1,8,10,3,0,3,4,1,4,4,0,0,288,5,0,396,684,0,4,1,4,684,714,0,1398,0,0,1,1,3,1,4,6,7,1,1,1976,0,2,440,4,4,2,0,0,0,0,0,0,0,2,2008,9,4,160500
1497,908152270,20,4,60,7024,1,3,3,0,4,0,7,2,2,0,2,4,5,2005,2005,1,1,11,13,3,0,3,4,2,2,4,3,2,1024,5,0,108,1132,0,0,1,4,1132,0,0,1132,1,0,1,1,2,1,2,5,7,0,1,2005,0,2,451,4,4,2,252,64,0,0,0,0,0,6,2008,9,4,176000
1499,908154235,60,4,313,63887,1,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,10,12,4,796,0,4,2,0,4,1,2,5644,5,0,466,6110,0,0,1,4,4692,950,0,5642,2,0,2,1,3,1,0,12,7,3,1,2008,0,2,1418,4,4,2,214,292,0,0,0,480,0,1,2008,6,5,160000
